332188.4457,4128613.704,0.8,332208.2314,4128563.344,0.8,332222.05,4128595.399,0.8,332184.3119,4128592.344,0.8
332188.4427,4128613.694,0.8,332208.2274,4128563.334,0.8,332222.054,4128595.408,0.8,332184.3019,4128592.346,0.8
332188.4397,4128613.684,0.8,332208.2234,4128563.325,0.8,332222.0579,4128595.417,0.8,332184.2919,4128592.349,0.8
332188.4368,4128613.675,0.8,332208.2191,4128563.316,0.8,332222.0619,4128595.427,0.8,332184.2818,4128592.351,0.8
332188.4338,4128613.665,0.8,332208.2149,4128563.306,0.8,332222.0658,4128595.436,0.8,332184.2718,4128592.353,0.8
332188.4308,4128613.655,0.8,332208.2106,4128563.297,0.8,332222.0698,4128595.445,0.8,332184.2618,4128592.355,0.8
332188.4278,4128613.646,0.8,332208.2063,4128563.288,0.8,332222.0737,4128595.455,0.8,332184.2518,4128592.357,0.8
332188.4248,4128613.636,0.8,332208.2021,4128563.279,0.8,332222.0777,4128595.464,0.8,332184.2417,4128592.359,0.8
332188.4218,4128613.626,0.8,332208.1978,4128563.27,0.8,332222.0817,4128595.473,0.8,332184.2317,4128592.361,0.8
332188.4188,4128613.617,0.8,332208.1936,4128563.261,0.8,332222.0856,4128595.483,0.8,332184.2217,4128592.363,0.8
332188.4158,4128613.607,0.8,332208.1893,4128563.252,0.8,332222.0896,4128595.492,0.8,332184.2117,4128592.365,0.8
332188.4129,4128613.598,0.8,332208.185,4128563.242,0.8,332222.0935,4128595.501,0.8,332184.2016,4128592.367,0.8
332188.4099,4128613.588,0.8,332208.1808,4128563.233,0.8,332222.0975,4128595.51,0.8,332184.1916,4128592.369,0.8
332188.4069,4128613.578,0.8,332208.1765,4128563.224,0.8,332222.1014,4128595.52,0.8,332184.1816,4128592.372,0.8
332188.4039,4128613.569,0.8,332208.1723,4128563.215,0.8,332222.1054,4128595.529,0.8,332184.1716,4128592.374,0.8
332188.4009,4128613.559,0.8,332208.168,4128563.206,0.8,332222.1093,4128595.538,0.8,332184.1615,4128592.376,0.8
332188.3979,4128613.549,0.8,332208.1637,4128563.197,0.8,332222.1133,4128595.548,0.8,332184.1515,4128592.378,0.8
332188.3949,4128613.54,0.8,332208.1595,4128563.188,0.8,332222.1173,4128595.557,0.8,332184.1415,4128592.38,0.8
332188.392,4128613.53,0.8,332208.1552,4128563.179,0.8,332222.1212,4128595.566,0.8,332184.1315,4128592.382,0.8
332188.389,4128613.52,0.8,332208.1509,4128563.169,0.8,332222.1252,4128595.576,0.8,332184.1214,4128592.384,0.8
332188.386,4128613.511,0.8,332208.1467,4128563.16,0.8,332222.1291,4128595.585,0.8,332184.1114,4128592.386,0.8
332188.383,4128613.501,0.8,332208.1424,4128563.151,0.8,332222.1331,4128595.594,0.8,332184.1014,4128592.388,0.8
332188.38,4128613.491,0.8,332208.1382,4128563.142,0.8,332222.137,4128595.603,0.8,332184.0914,4128592.39,0.8
332188.377,4128613.482,0.8,332208.1339,4128563.133,0.8,332222.141,4128595.613,0.8,332184.0813,4128592.392,0.8
332188.374,4128613.472,0.8,332208.1296,4128563.124,0.8,332222.1449,4128595.622,0.8,332184.0713,4128592.394,0.8
332188.371,4128613.462,0.8,332208.1254,4128563.115,0.8,332222.1489,4128595.631,0.8,332184.0613,4128592.397,0.8
332188.3681,4128613.453,0.8,332208.1211,4128563.106,0.8,332222.1529,4128595.641,0.8,332184.0513,4128592.399,0.8
332188.3651,4128613.443,0.8,332208.1168,4128563.096,0.8,332222.1568,4128595.65,0.8,332184.0413,4128592.401,0.8
332188.3621,4128613.433,0.8,332208.1126,4128563.087,0.8,332222.1608,4128595.659,0.8,332184.0312,4128592.403,0.8
332188.3591,4128613.424,0.8,332208.1083,4128563.078,0.8,332222.1647,4128595.669,0.8,332184.0212,4128592.405,0.8
332188.3561,4128613.414,0.8,332208.1041,4128563.069,0.8,332222.1687,4128595.678,0.8,332184.0112,4128592.407,0.8
332188.3531,4128613.404,0.8,332208.0998,4128563.06,0.8,332222.1726,4128595.687,0.8,332184.0012,4128592.409,0.8
332188.3501,4128613.395,0.8,332208.0955,4128563.051,0.8,332222.1766,4128595.696,0.8,332183.9911,4128592.411,0.8
332188.3471,4128613.385,0.8,332208.0913,4128563.042,0.8,332222.1805,4128595.706,0.8,332183.9811,4128592.413,0.8
332188.3442,4128613.376,0.8,332208.087,4128563.033,0.8,332222.1845,4128595.715,0.8,332183.9711,4128592.415,0.8
332188.3412,4128613.366,0.8,332208.0827,4128563.023,0.8,332222.1885,4128595.724,0.8,332183.9611,4128592.417,0.8
332188.3382,4128613.356,0.8,332208.0785,4128563.014,0.8,332222.1924,4128595.734,0.8,332183.951,4128592.42,0.8
332188.3352,4128613.347,0.8,332208.0742,4128563.005,0.8,332222.1964,4128595.743,0.8,332183.941,4128592.422,0.8
332188.3322,4128613.337,0.8,332208.07,4128562.996,0.8,332222.2003,4128595.752,0.8,332183.931,4128592.424,0.8
332188.3292,4128613.327,0.8,332208.0657,4128562.987,0.8,332222.2043,4128595.762,0.8,332183.921,4128592.426,0.8
332188.3262,4128613.318,0.8,332208.0614,4128562.978,0.8,332222.2082,4128595.771,0.8,332183.9109,4128592.428,0.8
332188.3233,4128613.308,0.8,332208.0572,4128562.969,0.8,332222.2122,4128595.78,0.8,332183.9009,4128592.43,0.8
332188.3203,4128613.298,0.8,332208.0529,4128562.96,0.8,332222.2161,4128595.789,0.8,332183.8909,4128592.432,0.8
332188.3173,4128613.289,0.8,332208.0486,4128562.95,0.8,332222.2201,4128595.799,0.8,332183.8809,4128592.434,0.8
332188.3143,4128613.279,0.8,332208.0444,4128562.941,0.8,332222.2241,4128595.808,0.8,332183.8708,4128592.436,0.8
332188.3113,4128613.269,0.8,332208.0401,4128562.932,0.8,332222.228,4128595.817,0.8,332183.8608,4128592.438,0.8
332188.3083,4128613.26,0.8,332208.0359,4128562.923,0.8,332222.232,4128595.827,0.8,332183.8508,4128592.44,0.8
332188.3053,4128613.25,0.8,332208.0316,4128562.914,0.8,332222.2359,4128595.836,0.8,332183.8408,4128592.443,0.8
332188.3023,4128613.24,0.8,332208.0273,4128562.905,0.8,332222.2399,4128595.845,0.8,332183.8307,4128592.445,0.8
332188.2994,4128613.231,0.8,332208.0231,4128562.896,0.8,332222.2438,4128595.855,0.8,332183.8207,4128592.447,0.8
332188.2964,4128613.221,0.8,332208.0188,4128562.887,0.8,332222.2478,4128595.864,0.8,332183.8107,4128592.449,0.8
332188.2934,4128613.211,0.8,332208.0145,4128562.877,0.8,332222.2517,4128595.873,0.8,332183.8007,4128592.451,0.8
332188.2904,4128613.202,0.8,332208.0103,4128562.868,0.8,332222.2557,4128595.882,0.8,332183.7906,4128592.453,0.8
332188.2874,4128613.192,0.8,332208.006,4128562.859,0.8,332222.2596,4128595.892,0.8,332183.7806,4128592.455,0.8
332188.2844,4128613.182,0.8,332208.0018,4128562.85,0.8,332222.2636,4128595.901,0.8,332183.7706,4128592.457,0.8
332188.2814,4128613.173,0.8,332207.9975,4128562.841,0.8,332222.2676,4128595.91,0.8,332183.7606,4128592.459,0.8
332188.2784,4128613.163,0.8,332207.9932,4128562.832,0.8,332222.2714,4128595.92,0.8,332183.7506,4128592.461,0.8
332188.2755,4128613.154,0.8,332207.989,4128562.823,0.8,332222.2753,4128595.929,0.8,332183.7405,4128592.463,0.8
332188.2725,4128613.144,0.8,332207.9847,4128562.813,0.8,332222.2792,4128595.938,0.8,332183.7305,4128592.465,0.8
332188.2695,4128613.134,0.8,332207.9804,4128562.804,0.8,332222.283,4128595.948,0.8,332183.7205,4128592.468,0.8
332188.2665,4128613.125,0.8,332207.9762,4128562.795,0.8,332222.2869,4128595.957,0.8,332183.7105,4128592.47,0.8
332188.2635,4128613.115,0.8,332207.9719,4128562.786,0.8,332222.2908,4128595.967,0.8,332183.7004,4128592.472,0.8
332188.2605,4128613.105,0.8,332207.9677,4128562.777,0.8,332222.2946,4128595.976,0.8,332183.6904,4128592.474,0.8
332188.2575,4128613.096,0.8,332207.9634,4128562.768,0.8,332222.2985,4128595.985,0.8,332183.6804,4128592.476,0.8
332188.2546,4128613.086,0.8,332207.9591,4128562.759,0.8,332222.3024,4128595.995,0.8,332183.6704,4128592.478,0.8
332188.2516,4128613.076,0.8,332207.9549,4128562.75,0.8,332222.3062,4128596.004,0.8,332183.6603,4128592.48,0.8
332188.2486,4128613.067,0.8,332207.9506,4128562.74,0.8,332222.3101,4128596.013,0.8,332183.6503,4128592.482,0.8
332188.2456,4128613.057,0.8,332207.9463,4128562.731,0.8,332222.314,4128596.023,0.8,332183.6403,4128592.484,0.8
332188.2426,4128613.047,0.8,332207.9421,4128562.722,0.8,332222.3178,4128596.032,0.8,332183.6303,4128592.486,0.8
332188.2396,4128613.038,0.8,332207.9378,4128562.713,0.8,332222.3217,4128596.041,0.8,332183.6202,4128592.488,0.8
332188.2366,4128613.028,0.8,332207.9336,4128562.704,0.8,332222.3256,4128596.051,0.8,332183.6127,4128592.489,0.8
332188.2336,4128613.018,0.8,332207.9293,4128562.695,0.8,332222.3294,4128596.06,0.8,332183.6052,4128592.489,0.8
332188.2307,4128613.009,0.8,332207.925,4128562.686,0.8,332222.3333,4128596.069,0.8,332183.5976,4128592.489,0.8
332188.2277,4128612.999,0.8,332207.9208,4128562.677,0.8,332222.3372,4128596.079,0.8,332183.5901,4128592.49,0.8
332188.2247,4128612.989,0.8,332207.9165,4128562.667,0.8,332222.341,4128596.088,0.8,332183.5826,4128592.49,0.8
332188.2217,4128612.98,0.8,332207.9122,4128562.658,0.8,332222.3449,4128596.098,0.8,332183.575,4128592.49,0.8
332188.2187,4128612.97,0.8,332207.908,4128562.649,0.8,332222.3488,4128596.107,0.8,332183.5675,4128592.491,0.8
332188.2157,4128612.96,0.8,332207.9037,4128562.64,0.8,332222.3527,4128596.116,0.8,332183.56,4128592.491,0.8
332188.2127,4128612.951,0.8,332207.8995,4128562.631,0.8,332222.3565,4128596.126,0.8,332183.5524,4128592.491,0.8
332188.2097,4128612.941,0.8,332207.8952,4128562.622,0.8,332222.3604,4128596.135,0.8,332183.5449,4128592.492,0.8
332188.2068,4128612.931,0.8,332207.8909,4128562.613,0.8,332222.3643,4128596.144,0.8,332183.5374,4128592.492,0.8
332188.2054,4128612.923,0.8,332207.8867,4128562.604,0.8,332222.3681,4128596.154,0.8,332183.5299,4128592.492,0.8
332188.2041,4128612.915,0.8,332207.8824,4128562.594,0.8,332222.372,4128596.163,0.8,332183.5223,4128592.493,0.8
332188.2028,4128612.907,0.8,332207.8781,4128562.585,0.8,332222.3759,4128596.172,0.8,332183.5148,4128592.493,0.8
332188.2015,4128612.899,0.8,332207.8739,4128562.576,0.8,332222.3797,4128596.182,0.8,332183.5073,4128592.493,0.8
332188.2002,4128612.89,0.8,332207.8696,4128562.567,0.8,332222.3836,4128596.191,0.8,332183.4997,4128592.494,0.8
332188.1989,4128612.882,0.8,332207.8654,4128562.558,0.8,332222.3875,4128596.2,0.8,332183.4922,4128592.494,0.8
332188.1975,4128612.874,0.8,332207.8611,4128562.549,0.8,332222.3913,4128596.21,0.8,332183.4847,4128592.494,0.8
332188.1962,4128612.866,0.8,332207.8568,4128562.54,0.8,332222.3952,4128596.219,0.8,332183.4771,4128592.494,0.8
332188.1949,4128612.857,0.8,332207.8526,4128562.531,0.8,332222.3991,4128596.229,0.8,332183.4696,4128592.495,0.8
332188.1936,4128612.849,0.8,332207.8483,4128562.521,0.8,332222.4029,4128596.238,0.8,332183.4621,4128592.495,0.8
332188.1923,4128612.841,0.8,332207.844,4128562.512,0.8,332222.4068,4128596.247,0.8,332183.4545,4128592.495,0.8
332188.1909,4128612.833,0.8,332207.8398,4128562.503,0.8,332222.4107,4128596.257,0.8,332183.447,4128592.496,0.8
332188.1896,4128612.824,0.8,332207.8355,4128562.494,0.8,332222.4145,4128596.266,0.8,332183.4395,4128592.496,0.8
332188.1883,4128612.816,0.8,332207.8313,4128562.485,0.8,332222.4184,4128596.275,0.8,332183.4319,4128592.496,0.8
332188.187,4128612.808,0.8,332207.827,4128562.476,0.8,332222.4223,4128596.285,0.8,332183.4244,4128592.497,0.8
332188.1857,4128612.8,0.8,332207.8227,4128562.467,0.8,332222.4261,4128596.294,0.8,332183.4169,4128592.497,0.8
332188.1844,4128612.791,0.8,332207.8185,4128562.458,0.8,332222.43,4128596.303,0.8,332183.4093,4128592.497,0.8
332188.183,4128612.783,0.8,332207.8142,4128562.448,0.8,332222.4339,4128596.313,0.8,332183.4018,4128592.498,0.8
332188.1817,4128612.775,0.8,332207.8099,4128562.439,0.8,332222.4377,4128596.322,0.8,332183.3943,4128592.498,0.8
332188.1804,4128612.767,0.8,332207.8057,4128562.43,0.8,332222.4416,4128596.331,0.8,332183.3867,4128592.498,0.8
332188.1791,4128612.758,0.8,332207.8014,4128562.421,0.8,332222.4455,4128596.341,0.8,332183.3792,4128592.499,0.8
332188.1778,4128612.75,0.8,332207.7972,4128562.412,0.8,332222.4493,4128596.35,0.8,332183.3717,4128592.499,0.8
332188.1764,4128612.742,0.8,332207.7929,4128562.403,0.8,332222.4532,4128596.36,0.8,332183.3641,4128592.499,0.8
332188.1751,4128612.734,0.8,332207.7886,4128562.394,0.8,332222.4571,4128596.369,0.8,332183.3566,4128592.5,0.8
332188.1738,4128612.725,0.8,332207.7844,4128562.385,0.8,332222.461,4128596.378,0.8,332183.3491,4128592.5,0.8
332188.1725,4128612.717,0.8,332207.7801,4128562.375,0.8,332222.4648,4128596.388,0.8,332183.3416,4128592.5,0.8
332188.1712,4128612.709,0.8,332207.7759,4128562.366,0.8,332222.4687,4128596.397,0.8,332183.334,4128592.501,0.8
332188.1699,4128612.701,0.8,332207.7716,4128562.357,0.8,332222.4726,4128596.406,0.8,332183.3265,4128592.501,0.8
332188.1685,4128612.692,0.8,332207.7673,4128562.348,0.8,332222.4764,4128596.416,0.8,332183.319,4128592.501,0.8
332188.1672,4128612.684,0.8,332207.7631,4128562.339,0.8,332222.4803,4128596.425,0.8,332183.3114,4128592.501,0.8
332188.1659,4128612.676,0.8,332207.7588,4128562.33,0.8,332222.4842,4128596.434,0.8,332183.3039,4128592.502,0.8
332188.1646,4128612.668,0.8,332207.7545,4128562.321,0.8,332222.488,4128596.444,0.8,332183.2964,4128592.502,0.8
332188.1633,4128612.659,0.8,332207.7503,4128562.311,0.8,332222.4919,4128596.453,0.8,332183.2888,4128592.502,0.8
332188.162,4128612.651,0.8,332207.746,4128562.302,0.8,332222.4958,4128596.462,0.8,332183.2813,4128592.503,0.8
332188.1606,4128612.643,0.8,332207.7418,4128562.293,0.8,332222.4996,4128596.472,0.8,332183.2738,4128592.503,0.8
332188.1593,4128612.635,0.8,332207.7375,4128562.284,0.8,332222.5035,4128596.481,0.8,332183.2662,4128592.503,0.8
332188.158,4128612.626,0.8,332207.7332,4128562.275,0.8,332222.5074,4128596.491,0.8,332183.2587,4128592.504,0.8
332188.1567,4128612.618,0.8,332207.729,4128562.266,0.8,332222.5112,4128596.5,0.8,332183.2512,4128592.504,0.8
332188.1554,4128612.61,0.8,332207.7247,4128562.257,0.8,332222.5151,4128596.509,0.8,332183.2436,4128592.504,0.8
332188.154,4128612.602,0.8,332207.7204,4128562.248,0.8,332222.519,4128596.519,0.8,332183.2361,4128592.505,0.8
332188.1527,4128612.594,0.8,332207.7162,4128562.238,0.8,332222.5228,4128596.528,0.8,332183.2286,4128592.505,0.8
332188.1514,4128612.585,0.8,332207.7119,4128562.229,0.8,332222.5267,4128596.537,0.8,332183.221,4128592.505,0.8
332188.1501,4128612.577,0.8,332207.7077,4128562.22,0.8,332222.5306,4128596.547,0.8,332183.2135,4128592.506,0.8
332188.1488,4128612.569,0.8,332207.7034,4128562.211,0.8,332222.5344,4128596.556,0.8,332183.206,4128592.506,0.8
332188.1475,4128612.561,0.8,332207.6991,4128562.202,0.8,332222.5383,4128596.565,0.8,332183.1984,4128592.506,0.8
332188.1461,4128612.552,0.8,332207.6949,4128562.193,0.8,332222.5422,4128596.575,0.8,332183.1909,4128592.507,0.8
332188.1448,4128612.544,0.8,332207.6906,4128562.184,0.8,332222.546,4128596.584,0.8,332183.1834,4128592.507,0.8
332188.1435,4128612.536,0.8,332207.6863,4128562.175,0.8,332222.5499,4128596.593,0.8,332183.1758,4128592.507,0.8
332188.1422,4128612.528,0.8,332207.6821,4128562.165,0.8,332222.5538,4128596.603,0.8,332183.1683,4128592.507,0.8
332188.1409,4128612.519,0.8,332207.6778,4128562.156,0.8,332222.5576,4128596.612,0.8,332183.1608,4128592.508,0.8
332188.1395,4128612.511,0.8,332207.6736,4128562.147,0.8,332222.5615,4128596.622,0.8,332183.1533,4128592.508,0.8
332188.1382,4128612.503,0.8,332207.6693,4128562.138,0.8,332222.5654,4128596.631,0.8,332183.1457,4128592.508,0.8
332188.1369,4128612.495,0.8,332207.665,4128562.129,0.8,332222.5693,4128596.64,0.8,332183.1382,4128592.509,0.8
332188.1356,4128612.486,0.8,332207.6608,4128562.12,0.8,332222.5731,4128596.65,0.8,332183.1307,4128592.509,0.8
332188.1343,4128612.478,0.8,332207.6565,4128562.111,0.8,332222.577,4128596.659,0.8,332183.1231,4128592.509,0.8
332188.133,4128612.47,0.8,332207.6522,4128562.102,0.8,332222.5809,4128596.668,0.8,332183.1156,4128592.51,0.8
332188.1316,4128612.462,0.8,332207.648,4128562.092,0.8,332222.5847,4128596.678,0.8,332183.1081,4128592.51,0.8
332188.1303,4128612.453,0.8,332207.6437,4128562.083,0.8,332222.5886,4128596.687,0.8,332183.1005,4128592.51,0.8
332188.129,4128612.445,0.8,332207.6395,4128562.074,0.8,332222.5925,4128596.696,0.8,332183.093,4128592.511,0.8
332188.1277,4128612.437,0.8,332207.6352,4128562.065,0.8,332222.5963,4128596.706,0.8,332183.0855,4128592.511,0.8
332188.1264,4128612.429,0.8,332207.6309,4128562.056,0.8,332222.6002,4128596.715,0.8,332183.0779,4128592.511,0.8
332188.125,4128612.42,0.8,332207.6267,4128562.047,0.8,332222.6041,4128596.724,0.8,332183.0704,4128592.512,0.8
332188.1237,4128612.412,0.8,332207.6224,4128562.038,0.8,332222.6079,4128596.734,0.8,332183.0629,4128592.512,0.8
332188.1224,4128612.404,0.8,332207.6181,4128562.029,0.8,332222.6118,4128596.743,0.8,332183.0553,4128592.512,0.8
332188.1211,4128612.396,0.8,332207.6139,4128562.019,0.8,332222.6157,4128596.753,0.8,332183.0478,4128592.513,0.8
332188.1198,4128612.387,0.8,332207.6096,4128562.01,0.8,332222.6195,4128596.762,0.8,332183.0403,4128592.513,0.8
332188.1185,4128612.379,0.8,332207.6054,4128562.001,0.8,332222.6234,4128596.771,0.8,332183.0327,4128592.513,0.8
332188.1171,4128612.371,0.8,332207.6011,4128561.992,0.8,332222.6273,4128596.781,0.8,332183.0252,4128592.514,0.8
332188.1158,4128612.363,0.8,332207.5968,4128561.983,0.8,332222.6311,4128596.79,0.8,332183.0177,4128592.514,0.8
332188.1145,4128612.354,0.8,332207.5926,4128561.974,0.8,332222.635,4128596.799,0.8,332183.0101,4128592.514,0.8
332188.1132,4128612.346,0.8,332207.5883,4128561.965,0.8,332222.6389,4128596.809,0.8,332183.0026,4128592.514,0.8
332188.1119,4128612.338,0.8,332207.584,4128561.956,0.8,332222.6427,4128596.818,0.8,332182.9951,4128592.515,0.8
332188.1105,4128612.33,0.8,332207.5798,4128561.946,0.8,332222.6466,4128596.827,0.8,332182.9875,4128592.515,0.8
332188.1092,4128612.322,0.8,332207.5755,4128561.937,0.8,332222.6505,4128596.837,0.8,332182.98,4128592.515,0.8
332188.1079,4128612.313,0.8,332207.5713,4128561.928,0.8,332222.6543,4128596.846,0.8,332182.9725,4128592.516,0.8
332188.1066,4128612.305,0.8,332207.567,4128561.919,0.8,332222.6582,4128596.855,0.8,332182.9649,4128592.516,0.8
332188.1053,4128612.297,0.8,332207.5627,4128561.91,0.8,332222.6621,4128596.865,0.8,332182.9574,4128592.516,0.8
332188.104,4128612.289,0.8,332207.5585,4128561.901,0.8,332222.6659,4128596.874,0.8,332182.9499,4128592.517,0.8
332188.1026,4128612.28,0.8,332207.5542,4128561.892,0.8,332222.6698,4128596.884,0.8,332182.9424,4128592.517,0.8
332188.1013,4128612.272,0.8,332207.5499,4128561.882,0.8,332222.6737,4128596.893,0.8,332182.9348,4128592.517,0.8
332188.1,4128612.264,0.8,332207.5457,4128561.873,0.8,332222.6776,4128596.902,0.8,332182.9273,4128592.518,0.8
332188.0987,4128612.256,0.8,332207.5414,4128561.864,0.8,332222.6814,4128596.912,0.8,332182.9198,4128592.518,0.8
332188.0974,4128612.247,0.8,332207.5372,4128561.855,0.8,332222.6853,4128596.921,0.8,332182.9122,4128592.518,0.8
332188.0961,4128612.239,0.8,332207.5329,4128561.846,0.8,332222.6892,4128596.93,0.8,332182.9047,4128592.519,0.8
332188.0947,4128612.231,0.8,332207.5286,4128561.837,0.8,332222.693,4128596.94,0.8,332182.8972,4128592.519,0.8
