332223.348929444,4128570.25078066,1,332228.242938466,4128556.308897,1
332223.347742581,4128570.24085134,1,332228.233754873,4128556.31285448,1
332223.346555719,4128570.23092202,1,332228.224571279,4128556.31681195,1
332223.345368856,4128570.2209927,1,332228.215387685,4128556.32076943,1
332223.344181993,4128570.21106338,1,332228.206204091,4128556.3247269,1
332223.342995131,4128570.20113407,1,332228.197020497,4128556.32868438,1
332223.341808268,4128570.19120475,1,332228.187836903,4128556.33264185,1
332223.340621406,4128570.18127543,1,332228.17865331,4128556.33659933,1
332223.339434543,4128570.17134611,1,332228.169469716,4128556.3405568,1
332223.33824768,4128570.16141679,1,332228.160286122,4128556.34451428,1
332223.337060818,4128570.15148748,1,332228.151102528,4128556.34847175,1
332223.335873955,4128570.14155816,1,332228.141918934,4128556.35242923,1
332223.334687093,4128570.13162884,1,332228.132735341,4128556.3563867,1
332223.33350023,4128570.12169952,1,332228.123551747,4128556.36034417,1
332223.332313368,4128570.1117702,1,332228.114368153,4128556.36430165,1
332223.331126505,4128570.10184089,1,332228.105184559,4128556.36825912,1
332223.329939642,4128570.09191157,1,332228.096000965,4128556.3722166,1
332223.32875278,4128570.08198225,1,332228.086817372,4128556.37617407,1
332223.327565917,4128570.07205293,1,332228.077633778,4128556.38013155,1
332223.326379055,4128570.06212361,1,332228.068450184,4128556.38408902,1
332223.325192192,4128570.0521943,1,332228.05926659,4128556.3880465,1
332223.324005329,4128570.04226498,1,332228.050082996,4128556.39200397,1
332223.322818467,4128570.03233566,1,332228.040899403,4128556.39596144,1
332223.321631604,4128570.02240634,1,332228.031715809,4128556.39991892,1
332223.320444742,4128570.01247702,1,332228.022532215,4128556.40387639,1
332223.319257879,4128570.00254771,1,332228.013348621,4128556.40783387,1
332223.318071016,4128569.99261839,1,332228.004165028,4128556.41179134,1
332223.316884154,4128569.98268907,1,332227.994981434,4128556.41574882,1
332223.315697291,4128569.97275975,1,332227.98579784,4128556.41970629,1
332223.314510429,4128569.96283043,1,332227.976614246,4128556.42366377,1
332223.313323566,4128569.95290112,1,332227.967430652,4128556.42762124,1
332223.312136703,4128569.9429718,1,332227.958247058,4128556.43157872,1
332223.310949841,4128569.93304248,1,332227.949063465,4128556.43553619,1
332223.309762978,4128569.92311316,1,332227.939879871,4128556.43949367,1
332223.308576116,4128569.91318384,1,332227.930696277,4128556.44345114,1
332223.307389253,4128569.90325452,1,332227.921512683,4128556.44740861,1
332223.30620239,4128569.89332521,1,332227.912329089,4128556.45136609,1
332223.305015528,4128569.88339589,1,332227.903145496,4128556.45532356,1
332223.303828665,4128569.87346657,1,332227.893961902,4128556.45928104,1
332223.302641803,4128569.86353725,1,332227.884778308,4128556.46323851,1
332223.30145494,4128569.85360793,1,332227.875594714,4128556.46719599,1
332223.300268078,4128569.84367862,1,332227.86641112,4128556.47115346,1
332223.299081215,4128569.8337493,1,332227.857227527,4128556.47511094,1
332223.297894352,4128569.82381998,1,332227.848043933,4128556.47906841,1
332223.29670749,4128569.81389066,1,332227.838860339,4128556.48302589,1
332223.295520627,4128569.80396134,1,332227.829676745,4128556.48698336,1
332223.294333765,4128569.79403203,1,332227.820493151,4128556.49094083,1
332223.293146902,4128569.78410271,1,332227.811309558,4128556.49489831,1
332223.291960039,4128569.77417339,1,332227.802125964,4128556.49885578,1
332223.290773177,4128569.76424407,1,332227.79294237,4128556.50281326,1
332223.289586314,4128569.75431475,1,332227.783758776,4128556.50677073,1
332223.288399452,4128569.74438544,1,332227.774575182,4128556.51072821,1
332223.287212589,4128569.73445612,1,332227.765391589,4128556.51468568,1
332223.286025726,4128569.7245268,1,332227.756207995,4128556.51864316,1
332223.284838864,4128569.71459748,1,332227.747024401,4128556.52260063,1
332223.283652001,4128569.70466816,1,332227.737840807,4128556.52655811,1
332223.282465138,4128569.69473885,1,332227.728657213,4128556.53051558,1
332223.281278276,4128569.68480953,1,332227.71947362,4128556.53447306,1
332223.280091413,4128569.67488021,1,332227.710290026,4128556.53843053,1
332223.278904551,4128569.66495089,1,332227.701106432,4128556.542388,1
332223.277717688,4128569.65502157,1,332227.691922838,4128556.54634548,1
332223.276530826,4128569.64509226,1,332227.682739244,4128556.55030295,1
332223.275343963,4128569.63516294,1,332227.673555651,4128556.55426043,1
332223.2741571,4128569.62523362,1,332227.664372057,4128556.5582179,1
332223.272970238,4128569.6153043,1,332227.655188463,4128556.56217538,1
332223.271783375,4128569.60537498,1,332227.646004869,4128556.56613285,1
332223.270596513,4128569.59544566,1,332227.636821275,4128556.57009033,1
332223.26940965,4128569.58551635,1,332227.627637682,4128556.5740478,1
332223.268222787,4128569.57558703,1,332227.618454088,4128556.57800527,1
332223.267035925,4128569.56565771,1,332227.609270494,4128556.58196275,1
332223.265849062,4128569.55572839,1,332227.6000869,4128556.58592022,1
332223.2646622,4128569.54579907,1,332227.590903306,4128556.5898777,1
332223.263475337,4128569.53586976,1,332227.581719713,4128556.59383517,1
332223.262288474,4128569.52594044,1,332227.572536119,4128556.59779265,1
332223.261101612,4128569.51601112,1,332227.563352525,4128556.60175012,1
332223.259914749,4128569.5060818,1,332227.554168931,4128556.6057076,1
332223.258727887,4128569.49615248,1,332227.544985337,4128556.60966507,1
332223.257541024,4128569.48622317,1,332227.535801744,4128556.61362255,1
332223.256354161,4128569.47629385,1,332227.52661815,4128556.61758002,1
332223.255167299,4128569.46636453,1,332227.517434556,4128556.62153749,1
332223.253980436,4128569.45643521,1,332227.508250962,4128556.62549497,1
332223.252793574,4128569.44650589,1,332227.499067368,4128556.62945244,1
332223.251606711,4128569.43657658,1,332227.489883774,4128556.63340992,1
332223.250419848,4128569.42664726,1,332227.480700181,4128556.63736739,1
332223.249232986,4128569.41671794,1,332227.471516587,4128556.64132487,1
332223.248046123,4128569.40678862,1,332227.462332993,4128556.64528234,1
332223.246859261,4128569.3968593,1,332227.453149399,4128556.64923982,1
332223.245672398,4128569.38692999,1,332227.443965805,4128556.65319729,1
332223.244485536,4128569.37700067,1,332227.434782212,4128556.65715477,1
332223.243298673,4128569.36707135,1,332227.425598618,4128556.66111224,1
332223.24211181,4128569.35714203,1,332227.416415024,4128556.66506971,1
332223.240924948,4128569.34721271,1,332227.40723143,4128556.66902719,1
332223.239738085,4128569.3372834,1,332227.398047837,4128556.67298466,1
332223.238551223,4128569.32735408,1,332227.388864243,4128556.67694214,1
332223.23736436,4128569.31742476,1,332227.379680649,4128556.68089961,1
332223.236177497,4128569.30749544,1,332227.370497055,4128556.68485709,1
332223.234990635,4128569.29756612,1,332227.361313461,4128556.68881456,1
332223.233803772,4128569.28763681,1,332227.352129867,4128556.69277204,1
332223.23261691,4128569.27770749,1,332227.342946274,4128556.69672951,1
332223.231430047,4128569.26777817,1,332227.33376268,4128556.70068699,1
332223.230243184,4128569.25784885,1,332227.324579086,4128556.70464446,1
332223.229056322,4128569.24791953,1,332227.315395492,4128556.70860194,1
332223.227869459,4128569.23799021,1,332227.306211898,4128556.71255941,1
332223.226682597,4128569.2280609,1,332227.297028305,4128556.71651688,1
332223.225495734,4128569.21813158,1,332227.287844711,4128556.72047436,1
332223.224308871,4128569.20820226,1,332227.278661117,4128556.72443183,1
332223.223122009,4128569.19827294,1,332227.269477523,4128556.72838931,1
332223.221935146,4128569.18834362,1,332227.260293929,4128556.73234678,1
332223.220748284,4128569.17841431,1,332227.251110336,4128556.73630426,1
332223.219561421,4128569.16848499,1,332227.241926742,4128556.74026173,1
332223.218374558,4128569.15855567,1,332227.232743148,4128556.74421921,1
332223.217187696,4128569.14862635,1,332227.223559554,4128556.74817668,1
332223.216000833,4128569.13869703,1,332227.214375961,4128556.75213415,1
332223.214813971,4128569.12876772,1,332227.205192367,4128556.75609163,1
332223.213627108,4128569.1188384,1,332227.196008773,4128556.7600491,1
332223.212440246,4128569.10890908,1,332227.186825179,4128556.76400658,1
332223.211253383,4128569.09897976,1,332227.177641585,4128556.76796405,1
332223.21006652,4128569.08905044,1,332227.168457991,4128556.77192153,1
332223.208879658,4128569.07912113,1,332227.159274398,4128556.775879,1
332223.207692795,4128569.06919181,1,332227.150090804,4128556.77983648,1
332223.206505933,4128569.05926249,1,332227.14090721,4128556.78379395,1
332223.20531907,4128569.04933317,1,332227.131723616,4128556.78775143,1
332223.204132207,4128569.03940385,1,332227.122540022,4128556.7917089,1
332223.202945345,4128569.02947453,1,332227.113356429,4128556.79566638,1
332223.201758482,4128569.01954522,1,332227.104172835,4128556.79962385,1
332223.20057162,4128569.0096159,1,332227.094989241,4128556.80358133,1
332223.199384757,4128568.99968658,1,332227.085805647,4128556.8075388,1
332223.198197894,4128568.98975726,1,332227.076622053,4128556.81149627,1
332223.197011032,4128568.97982794,1,332227.06743846,4128556.81545375,1
332223.195824169,4128568.96989863,1,332227.058254866,4128556.81941122,1
332223.194637307,4128568.95996931,1,332227.049071272,4128556.8233687,1
332223.193450444,4128568.95003999,1,332227.039887678,4128556.82732617,1
332223.192263582,4128568.94011067,1,332227.030704084,4128556.83128365,1
332223.191076719,4128568.93018135,1,332227.021520491,4128556.83524112,1
332223.189889856,4128568.92025204,1,332227.012336897,4128556.8391986,1
332223.188702994,4128568.91032272,1,332227.003153303,4128556.84315607,1
332223.187516131,4128568.9003934,1,332226.993969709,4128556.84711354,1
332223.186329269,4128568.89046408,1,332226.984786115,4128556.85107102,1
332223.185142406,4128568.88053476,1,332226.975602522,4128556.85502849,1
332223.183955543,4128568.87060545,1,332226.966418928,4128556.85898597,1
332223.182768681,4128568.86067613,1,332226.957235334,4128556.86294344,1
332223.181581818,4128568.85074681,1,332226.94805174,4128556.86690092,1
332223.180394956,4128568.84081749,1,332226.938868146,4128556.87085839,1
332223.179208093,4128568.83088817,1,332226.929684553,4128556.87481587,1
332223.17802123,4128568.82095886,1,332226.920500959,4128556.87877334,1
332223.176834368,4128568.81102954,1,332226.911317365,4128556.88273082,1
332223.175647505,4128568.80110022,1,332226.902133771,4128556.88668829,1
332223.174460643,4128568.7911709,1,332226.892950177,4128556.89064577,1
332223.17327378,4128568.78124158,1,332226.883766584,4128556.89460324,1
332223.172086917,4128568.77131227,1,332226.87458299,4128556.89856071,1
332223.170900055,4128568.76138295,1,332226.865399396,4128556.90251819,1
332223.169713192,4128568.75145363,1,332226.856215802,4128556.90647566,1
332223.16852633,4128568.74152431,1,332226.847032208,4128556.91043314,1
332223.167339467,4128568.73159499,1,332226.837848615,4128556.91439061,1
332223.166152604,4128568.72166568,1,332226.828665021,4128556.91834809,1
332223.164965742,4128568.71173636,1,332226.819481427,4128556.92230556,1
332223.163778879,4128568.70180704,1,332226.810297833,4128556.92626304,1
332223.162592017,4128568.69187772,1,332226.801114239,4128556.93022051,1
332223.161405154,4128568.6819484,1,332226.791930646,4128556.93417799,1
332223.160218292,4128568.67201908,1,332226.782747052,4128556.93813546,1
332223.159031429,4128568.66208977,1,332226.773563458,4128556.94209293,1
332223.157844566,4128568.65216045,1,332226.764379864,4128556.94605041,1
332223.156657704,4128568.64223113,1,332226.75519627,4128556.95000788,1
332223.155470841,4128568.63230181,1,332226.746012677,4128556.95396536,1
332223.154283979,4128568.62237249,1,332226.736829083,4128556.95792283,1
332223.153097116,4128568.61244318,1,332226.727645489,4128556.96188031,1
332223.151910253,4128568.60251386,1,332226.718461895,4128556.96583778,1
332223.150723391,4128568.59258454,1,332226.709278301,4128556.96979526,1
332223.149536528,4128568.58265522,1,332226.700094707,4128556.97375273,1
332223.148349666,4128568.5727259,1,332226.690911114,4128556.97771021,1
332223.147162803,4128568.56279659,1,332226.68172752,4128556.98166768,1
332223.145975941,4128568.55286727,1,332226.672543926,4128556.98562515,1
332223.144789078,4128568.54293795,1,332226.663360332,4128556.98958263,1
332223.143602215,4128568.53300863,1,332226.654176739,4128556.9935401,1
332223.142415353,4128568.52307931,1,332226.644993145,4128556.99749758,1
332223.14122849,4128568.51315,1,332226.635809551,4128557.00145505,1
332223.140041628,4128568.50322068,1,332226.626625957,4128557.00541253,1
332223.138854765,4128568.49329136,1,332226.617442363,4128557.00937,1
332223.137667902,4128568.48336204,1,332226.608258769,4128557.01332748,1
332223.13648104,4128568.47343272,1,332226.599075176,4128557.01728495,1
332223.135294177,4128568.46350341,1,332226.589891582,4128557.02124242,1
332223.134107315,4128568.45357409,1,332226.580707988,4128557.0251999,1
332223.132920452,4128568.44364477,1,332226.571524394,4128557.02915737,1
332223.131733589,4128568.43371545,1,332226.5623408,4128557.03311485,1
332223.130546727,4128568.42378613,1,332226.553157207,4128557.03707232,1
332223.129359864,4128568.41385682,1,332226.543973613,4128557.0410298,1
332223.128173002,4128568.4039275,1,332226.534790019,4128557.04498727,1
332223.126986139,4128568.39399818,1,332226.525606425,4128557.04894475,1
332223.125799276,4128568.38406886,1,332226.516422832,4128557.05290222,1
332223.124612414,4128568.37413954,1,332226.507239238,4128557.0568597,1
332223.123425551,4128568.36421023,1,332226.498055644,4128557.06081717,1
332223.122238689,4128568.35428091,1,332226.48887205,4128557.06477465,1
332223.121051826,4128568.34435159,1,332226.479688456,4128557.06873212,1
332223.119864963,4128568.33442227,1,332226.470504862,4128557.07268959,1
332223.118678101,4128568.32449295,1,332226.461321269,4128557.07664707,1
332223.117491238,4128568.31456363,1,332226.452137675,4128557.08060454,1
332223.116304376,4128568.30463432,1,332226.442954081,4128557.08456202,1
332223.115117513,4128568.294705,1,332226.433770487,4128557.08851949,1
332223.113930651,4128568.28477568,1,332226.424586893,4128557.09247697,1
332223.112743788,4128568.27484636,1,332226.4154033,4128557.09643444,1
332223.111556925,4128568.26491704,1,332226.406219706,4128557.10039192,1
332223.110370063,4128568.25498773,1,332226.397036112,4128557.10434939,1
332223.1091832,4128568.24505841,1,332226.387852518,4128557.10830687,1
332223.107996338,4128568.23512909,1,332226.378668924,4128557.11226434,1
332223.106809475,4128568.22519977,1,332226.369485331,4128557.11622181,1
332223.105622612,4128568.21527045,1,332226.360301737,4128557.12017929,1
332223.10443575,4128568.20534114,1,332226.351118143,4128557.12413676,1
332223.103248887,4128568.19541182,1,332226.341934549,4128557.12809424,1
332223.102062025,4128568.1854825,1,332226.332750955,4128557.13205171,1
332223.100875162,4128568.17555318,1,332226.323567362,4128557.13600919,1
332223.099688299,4128568.16562386,1,332226.314383768,4128557.13996666,1
332223.098501437,4128568.15569455,1,332226.305200174,4128557.14392414,1
332223.097314574,4128568.14576523,1,332226.29601658,4128557.14788161,1
332223.096127712,4128568.13583591,1,332226.286832987,4128557.15183909,1
332223.094940849,4128568.12590659,1,332226.277649393,4128557.15579656,1
332223.093753986,4128568.11597727,1,332226.268465799,4128557.15975404,1
332223.092567124,4128568.10604796,1,332226.259282205,4128557.16371151,1
332223.091380261,4128568.09611864,1,332226.250098611,4128557.16766898,1
332223.090193399,4128568.08618932,1,332226.240915017,4128557.17162646,1
332223.089006536,4128568.07626,1,332226.231731424,4128557.17558393,1
332223.087819673,4128568.06633068,1,332226.22254783,4128557.17954141,1
332223.086632811,4128568.05640137,1,332226.213364236,4128557.18349888,1
332223.085445948,4128568.04647205,1,332226.204180642,4128557.18745636,1
332223.084259086,4128568.03654273,1,332226.194997048,4128557.19141383,1
332223.083072223,4128568.02661341,1,332226.185813455,4128557.19537131,1
332223.08188536,4128568.01668409,1,332226.176629861,4128557.19932878,1
332223.080698498,4128568.00675477,1,332226.167446267,4128557.20328626,1
332223.079511635,4128567.99682546,1,332226.158262673,4128557.20724373,1
332223.078324773,4128567.98689614,1,332226.149079079,4128557.2112012,1
332223.07713791,4128567.97696682,1,332226.139895486,4128557.21515868,1
332223.075951047,4128567.9670375,1,332226.130711892,4128557.21911615,1
332223.074764185,4128567.95710818,1,332226.121528298,4128557.22307363,1
332223.073577322,4128567.94717887,1,332226.112344704,4128557.2270311,1
332223.07239046,4128567.93724955,1,332226.10316111,4128557.23098858,1
332223.071203597,4128567.92732023,1,332226.093977517,4128557.23494605,1
332223.070016734,4128567.91739091,1,332226.084793923,4128557.23890353,1
332223.068829872,4128567.90746159,1,332226.075610329,4128557.242861,1
332223.067643009,4128567.89753228,1,332226.066426735,4128557.24681848,1
332223.066456147,4128567.88760296,1,332226.057243141,4128557.25077595,1
332223.065269284,4128567.87767364,1,332226.048059548,4128557.25473342,1
332223.064082421,4128567.86774432,1,332226.038875954,4128557.2586909,1
332223.062895559,4128567.857815,1,332226.02969236,4128557.26264837,1
332223.061708696,4128567.84788569,1,332226.020508766,4128557.26660585,1
332223.060521834,4128567.83795637,1,332226.011325172,4128557.27056332,1
332223.059334971,4128567.82802705,1,332226.002141579,4128557.2745208,1
332223.058148109,4128567.81809773,1,332225.992957985,4128557.27847827,1
332223.056961246,4128567.80816841,1,332225.983774391,4128557.28243575,1
332223.055774383,4128567.7982391,1,332225.974590797,4128557.28639322,1
332223.054587521,4128567.78830978,1,332225.965407203,4128557.2903507,1
332223.053400658,4128567.77838046,1,332225.95622361,4128557.29430817,1
332223.052213796,4128567.76845114,1,332225.947040016,4128557.29826564,1
332223.051026933,4128567.75852182,1,332225.937856422,4128557.30222312,1
332223.04984007,4128567.74859251,1,332225.928672828,4128557.30618059,1
332223.048653208,4128567.73866319,1,332225.919489234,4128557.31013807,1
332223.047466345,4128567.72873387,1,332225.91030564,4128557.31409554,1
332223.046279483,4128567.71880455,1,332225.901122047,4128557.31805302,1
332223.04509262,4128567.70887523,1,332225.891938453,4128557.32201049,1
332223.043905757,4128567.69894592,1,332225.882754859,4128557.32596797,1
332223.042718895,4128567.6890166,1,332225.873571265,4128557.32992544,1
332223.041532032,4128567.67908728,1,332225.864387672,4128557.33388292,1
332223.04034517,4128567.66915796,1,332225.855204078,4128557.33784039,1
332223.039158307,4128567.65922864,1,332225.846020484,4128557.34179786,1
332223.037971444,4128567.64929932,1,332225.83683689,4128557.34575534,1
332223.036784582,4128567.63937001,1,332225.827653296,4128557.34971281,1
332223.035597719,4128567.62944069,1,332225.818469703,4128557.35367029,1
332223.034410857,4128567.61951137,1,332225.809286109,4128557.35762776,1
332223.033223994,4128567.60958205,1,332225.800102515,4128557.36158524,1
332223.032037131,4128567.59965273,1,332225.790918921,4128557.36554271,1
332223.030850269,4128567.58972342,1,332225.781735327,4128557.36950019,1
332223.029663406,4128567.5797941,1,332225.772551733,4128557.37345766,1
332223.028476544,4128567.56986478,1,332225.76336814,4128557.37741514,1
332223.027289681,4128567.55993546,1,332225.754184546,4128557.38137261,1
332223.026102819,4128567.55000614,1,332225.745000952,4128557.38533008,1
332223.024915956,4128567.54007683,1,332225.735817358,4128557.38928756,1
332223.023729093,4128567.53014751,1,332225.726633765,4128557.39324503,1
332223.022542231,4128567.52021819,1,332225.717450171,4128557.39720251,1
332223.021355368,4128567.51028887,1,332225.708266577,4128557.40115998,1
332223.020168506,4128567.50035955,1,332225.699082983,4128557.40511746,1
332223.018981643,4128567.49043023,1,332225.689899389,4128557.40907493,1
332223.01779478,4128567.48050092,1,332225.680715795,4128557.41303241,1
332223.016607918,4128567.4705716,1,332225.671532202,4128557.41698988,1
332223.015421055,4128567.46064228,1,332225.662348608,4128557.42094736,1
332223.014234193,4128567.45071296,1,332225.653165014,4128557.42490483,1
332223.01304733,4128567.44078364,1,332225.64398142,4128557.4288623,1
332223.011860467,4128567.43085433,1,332225.634797827,4128557.43281978,1
332223.010673605,4128567.42092501,1,332225.625614233,4128557.43677725,1
332223.009486742,4128567.41099569,1,332225.616430639,4128557.44073473,1
332223.00829988,4128567.40106637,1,332225.607247045,4128557.4446922,1
332223.007113017,4128567.39113705,1,332225.598063451,4128557.44864968,1
332223.005926155,4128567.38120774,1,332225.588879857,4128557.45260715,1
332223.004739292,4128567.37127842,1,332225.579696264,4128557.45656463,1
332223.003552429,4128567.3613491,1,332225.57051267,4128557.4605221,1
332223.002365567,4128567.35141978,1,332225.561329076,4128557.46447958,1
332223.001178704,4128567.34149046,1,332225.552145482,4128557.46843705,1
332222.999991842,4128567.33156115,1,332225.542961888,4128557.47239452,1
332222.998804979,4128567.32163183,1,332225.533778295,4128557.476352,1
332222.997618116,4128567.31170251,1,332225.524594701,4128557.48030947,1
332222.996431254,4128567.30177319,1,332225.515411107,4128557.48426695,1
332222.995244391,4128567.29184387,1,332225.506227513,4128557.48822442,1
332222.994057529,4128567.28191456,1,332225.49704392,4128557.4921819,1
332222.992870666,4128567.27198524,1,332225.487860326,4128557.49613937,1
332222.991683803,4128567.26205592,1,332225.478676732,4128557.50009685,1
332222.990496941,4128567.2521266,1,332225.469493138,4128557.50405432,1
